cik|ticker|date_filed|URL
72903|XEL|2019-01-31|https://www.sec.gov/Archives/edgar/data/72903/000007290319000003/xcelq42018earningsrelease.htm
72909|XEL1|2019-01-31|https://www.sec.gov/Archives/edgar/data/72909/000007290319000003/xcelq42018earningsrelease.htm
729580|BELFB|2019-02-21|https://www.sec.gov/Archives/edgar/data/729580/000072958019000004/ex99-1.htm
72971|WFC|2019-01-15|https://www.sec.gov/Archives/edgar/data/72971/000007297119000013/wfc4qer1-15x2019exx991.htm
729986|UBSI|2019-01-29|https://www.sec.gov/Archives/edgar/data/729986/000119312519019745/d697804dex991.htm
730263|THO|2019-03-06|https://www.sec.gov/Archives/edgar/data/730263/000114420419012430/tv515565_ex99-1.htm
730272|RGEN|2019-02-21|https://www.sec.gov/Archives/edgar/data/730272/000119312519046234/d711749dex991.htm
730349|TOFB|2019-03-29|https://www.sec.gov/Archives/edgar/data/730349/000149315219004281/ex99-1.htm
730464|ATGE|2019-02-07|https://www.sec.gov/Archives/edgar/data/730464/000115752319000262/a51937593ex99_1.htm
731012|HCSG|2019-02-05|https://www.sec.gov/Archives/edgar/data/731012/000073101219000031/a2018-q4x8kxearningsxe.htm
73124|NTRS|2019-01-23|https://www.sec.gov/Archives/edgar/data/73124/000007312419000025/q42018earningsreleaseex991.htm
731766|UNH|2019-01-15|https://www.sec.gov/Archives/edgar/data/731766/000073176619000002/a2018q4exhibit991.htm
731802|ATO|2019-02-05|https://www.sec.gov/Archives/edgar/data/731802/000073180219000005/ato20190205exhibit991.htm
7323|ETR1|2019-02-20|https://www.sec.gov/Archives/edgar/data/7323/000006598419000071/a00819991.htm
732712|VZ|2019-01-29|https://www.sec.gov/Archives/edgar/data/732712/000073271219000006/a2018q4exhibit99.htm
732717|T|2019-01-30|https://www.sec.gov/Archives/edgar/data/732717/000073271719000006/ex99_1.htm
73309|NUE|2019-01-29|https://www.sec.gov/Archives/edgar/data/73309/000114420419003388/tv511858_ex99-1.htm
7332|SWN|2019-02-28|https://www.sec.gov/Archives/edgar/data/7332/000000733219000009/exhibit991.htm
733269|RAMP|2019-02-11|https://www.sec.gov/Archives/edgar/data/733269/000073326919000011/a2019q3pressreleaseprf.htm
736012|INTZ|2019-02-11|https://www.sec.gov/Archives/edgar/data/736012/000143774919002236/ex_134367.htm
736772|CCNE|2019-01-28|https://www.sec.gov/Archives/edgar/data/736772/000073677219000004/ccne012819991-nextgen.htm
737468|WASH|2019-01-28|https://www.sec.gov/Archives/edgar/data/737468/000073746819000006/exhibit9912018q4.htm
73756|OII|2019-02-13|https://www.sec.gov/Archives/edgar/data/73756/000007375619000005/exhibit9918k4q2018.htm
737758|TTC|2019-02-21|https://www.sec.gov/Archives/edgar/data/737758/000073775819000003/ttc02212019exhibit991.htm
738214|AMTX|2019-03-14|https://www.sec.gov/Archives/edgar/data/738214/000165495419002698/amtx_ex991.htm
739421|CZFS|2019-01-25|https://www.sec.gov/Archives/edgar/data/739421/000073942119000002/fourthqtr18pressrelease.htm
740260|VTR|2019-02-08|https://www.sec.gov/Archives/edgar/data/740260/000115752319000267/a51937928ex99_1.htm
74046|ODC|2019-03-11|https://www.sec.gov/Archives/edgar/data/74046/000007404619000015/odcf19q28kexh991.htm
740664|RFIL|2019-03-12|https://www.sec.gov/Archives/edgar/data/740664/000114420419013507/tv515973_ex99-1.htm
740806|FMBM|2019-01-31|https://www.sec.gov/Archives/edgar/data/740806/000165495419000893/fmbm_ex991.htm
740971|OPOF|2019-01-31|https://www.sec.gov/Archives/edgar/data/740971/000074097119000003/ex99-1.htm
74145|OGE1|2019-02-21|https://www.sec.gov/Archives/edgar/data/74145/000007414519000007/exhibit99012-21x19.htm
741516|AMNB|2019-01-17|https://www.sec.gov/Archives/edgar/data/741516/000074151619000002/earningsreleaseq4-2018final.htm
74208|UDR|2019-02-12|https://www.sec.gov/Archives/edgar/data/74208/000007420819000024/c208-20190212ex991f6cf8e.htm
742112|IVC|2019-02-13|https://www.sec.gov/Archives/edgar/data/742112/000074211219000005/a2018yeexhibit991.htm
742278|RES|2019-01-23|https://www.sec.gov/Archives/edgar/data/742278/000114420419002337/tv511317_ex99.htm
74303|OLN|2019-02-04|https://www.sec.gov/Archives/edgar/data/74303/000007430319000008/exhibit991q42018earningspr.htm
7431|AWI|2019-02-25|https://www.sec.gov/Archives/edgar/data/7431/000156459019003975/awi-ex991_7.htm
743316|MXIM|2019-01-29|https://www.sec.gov/Archives/edgar/data/743316/000074331619000004/maximq219epr.htm
743367|BHB|2019-01-24|https://www.sec.gov/Archives/edgar/data/743367/000074336719000006/q42018bhbpressrelease.htm
743988|XLNX|2019-01-23|https://www.sec.gov/Archives/edgar/data/743988/000074398819000002/exhibit991pressrelease1-23.htm
744187|REX|2019-03-21|https://www.sec.gov/Archives/edgar/data/744187/000093041319000989/c93247_ex99.htm
744218|CLDX|2019-03-07|https://www.sec.gov/Archives/edgar/data/744218/000117184319001578/exh_991.htm
744452|APDN|2019-02-07|https://www.sec.gov/Archives/edgar/data/744452/000114420419005591/tv512723_ex99-1.htm
744825|AMS|2019-03-28|https://www.sec.gov/Archives/edgar/data/744825/000114420419016586/tv517337_ex99-1.htm
745308|JOE|2019-02-27|https://www.sec.gov/Archives/edgar/data/745308/000115752319000473/a51947461ex99_1.htm
745732|ROST|2019-03-05|https://www.sec.gov/Archives/edgar/data/745732/000074573219000006/q4fy18exhibit991.htm
746515|EXPD|2019-02-19|https://www.sec.gov/Archives/edgar/data/746515/000074651519000002/a20184qerexhibit991.htm
746598|BRC|2019-02-21|https://www.sec.gov/Archives/edgar/data/746598/000074659819000018/exhibit991-financialsx2019.htm
746838|UIS|2019-02-12|https://www.sec.gov/Archives/edgar/data/746838/000074683819000017/q42018earningsrelease.htm
748592|NTN|2019-03-20|https://www.sec.gov/Archives/edgar/data/748592/000149315219003651/ex99-1.htm
749038|CCUR|2019-02-06|https://www.sec.gov/Archives/edgar/data/749038/000114420419005316/tv512618_ex99-1.htm
749251|IT|2019-02-05|https://www.sec.gov/Archives/edgar/data/749251/000074925119000002/a12312018-ex991.htm
749647|CLSN|2019-03-29|https://www.sec.gov/Archives/edgar/data/749647/000149315219004179/ex99-1.htm
749660|ICAD|2019-03-18|https://www.sec.gov/Archives/edgar/data/749660/000119312519078257/d730904dex991.htm
750004|SGMS|2019-02-21|https://www.sec.gov/Archives/edgar/data/750004/000114420419009205/tv514205_ex99-1.htm
750558|QNBC|2019-01-25|https://www.sec.gov/Archives/edgar/data/750558/000156459019001165/qnbc-ex991_6.htm
750574|AUBN|2019-01-29|https://www.sec.gov/Archives/edgar/data/750574/000119312519020277/d700331dex991.htm
750577|HWC|2019-01-16|https://www.sec.gov/Archives/edgar/data/750577/000075057719000002/hwc-20190116xex99_1.htm
750686|CAC|2019-01-29|https://www.sec.gov/Archives/edgar/data/750686/000075068619000017/earningsreleaseq418.htm
751364|NNN|2019-02-12|https://www.sec.gov/Archives/edgar/data/751364/000075136419000022/ex991-12312018.htm
751978|VICR|2019-02-26|https://www.sec.gov/Archives/edgar/data/751978/000119312519051980/d592153dex991.htm
75208|OSG|2019-03-08|https://www.sec.gov/Archives/edgar/data/75208/000007520819000016/a20184qerexhibit991.htm
752642|UMH|2019-03-07|https://www.sec.gov/Archives/edgar/data/752642/000149315219002995/ex99.htm
752714|MGRC|2019-02-26|https://www.sec.gov/Archives/edgar/data/752714/000117184319001228/exh_991.htm
75288|OXM|2019-03-28|https://www.sec.gov/Archives/edgar/data/75288/000117184319002042/exh_991.htm
753308|NEE|2019-01-25|https://www.sec.gov/Archives/edgar/data/753308/000075330819000007/neeq42018exhibit99.htm
75340|PFIN|2019-03-27|https://www.sec.gov/Archives/edgar/data/75340/000114420419016135/tv517296_ex99-1.htm
7536|ARW|2019-02-07|https://www.sec.gov/Archives/edgar/data/7536/000173339119000004/q42018pressreleaseexhibit9.htm
75362|PCAR|2019-01-29|https://www.sec.gov/Archives/edgar/data/75362/000156459019001268/pcar-ex991_6.htm
75488|PCG1|2019-02-28|https://www.sec.gov/Archives/edgar/data/75488/000119312519055751/d710309dex991.htm
758938|QBAK|2019-03-07|https://www.sec.gov/Archives/edgar/data/758938/000143774919004357/ex_136925.htm
759944|CFG|2019-01-18|https://www.sec.gov/Archives/edgar/data/759944/000119312519012083/d684040dex991.htm
760498|BANF|2019-01-17|https://www.sec.gov/Archives/edgar/data/760498/000114420419001999/tv511194_ex99-1.htm
761648|CDR|2019-02-07|https://www.sec.gov/Archives/edgar/data/761648/000156459019002282/cdr-ex991_6.htm
7623|ARTW|2019-02-04|https://www.sec.gov/Archives/edgar/data/7623/000143774919001779/ex_133947.htm
76267|PKE|2019-01-03|https://www.sec.gov/Archives/edgar/data/76267/000143774919000128/ex_132357.htm
76282|PKOH|2019-03-04|https://www.sec.gov/Archives/edgar/data/76282/000007628219000011/pkoh20181231-ex991earnings.htm
76334|PH|2019-01-31|https://www.sec.gov/Archives/edgar/data/76334/000007633419000012/exhibit9912qfy19.htm
763532|LYTS|2019-01-23|https://www.sec.gov/Archives/edgar/data/763532/000143774919001195/ex_133282.htm
763744|LCII|2019-02-07|https://www.sec.gov/Archives/edgar/data/763744/000076374419000009/lcii2018q4results.htm
763901|BPOP|2019-01-23|https://www.sec.gov/Archives/edgar/data/763901/000115752319000119/a51928594_ex991.htm
764038|SSB|2019-01-28|https://www.sec.gov/Archives/edgar/data/764038/000155837019000256/ex-99d1.htm
764065|CLF|2019-02-08|https://www.sec.gov/Archives/edgar/data/764065/000076406519000023/ex991q420188-k.htm
764180|MO|2019-01-31|https://www.sec.gov/Archives/edgar/data/764180/000076418019000010/exhibit991erq42018.htm
764195|VBIV|2019-02-25|https://www.sec.gov/Archives/edgar/data/764195/000149315219002524/ex99-1.htm
764401|IIIN|2019-01-17|https://www.sec.gov/Archives/edgar/data/764401/000143774919000937/ex_132896.htm
764478|BBY|2019-02-27|https://www.sec.gov/Archives/edgar/data/764478/000076447819000004/exhibit9922719-q4fy19earni.htm
764622|PNW|2019-02-22|https://www.sec.gov/Archives/edgar/data/764622/000076462219000018/pnw20181231exhibit991.htm
764764|CAT1|2019-01-28|https://www.sec.gov/Archives/edgar/data/764764/000076476419000006/q42018exhibit991.htm
765880|PEAK|2019-02-13|https://www.sec.gov/Archives/edgar/data/765880/000162828019001316/ex99112312018.htm
76605|PATK|2019-02-14|https://www.sec.gov/Archives/edgar/data/76605/000007660519000022/patk2018-q4991.htm
766421|ALK|2019-01-24|https://www.sec.gov/Archives/edgar/data/766421/000076642119000005/ex99101242019earningsrelea.htm
766701|CMO|2019-01-30|https://www.sec.gov/Archives/edgar/data/766701/000156459019001403/cmo-ex991_41.htm
768411|CYBE|2019-02-19|https://www.sec.gov/Archives/edgar/data/768411/000089710119000126/a190346_ex99.htm
768710|RELV|2019-03-29|https://www.sec.gov/Archives/edgar/data/768710/000143774919005986/ex_139324.htm
768899|TBI|2019-02-07|https://www.sec.gov/Archives/edgar/data/768899/000076889919000005/tbi2018q4pressreleaseexhib.htm
769397|ADSK|2019-02-28|https://www.sec.gov/Archives/edgar/data/769397/000076939719000006/q419pressrelease.htm
769520|MIDD|2019-02-27|https://www.sec.gov/Archives/edgar/data/769520/000115752319000462/a51947001ex99_1.htm
770460|PFBX|2019-01-29|https://www.sec.gov/Archives/edgar/data/770460/000119312519020808/d664126dex991.htm
771266|KOPN|2019-03-12|https://www.sec.gov/Archives/edgar/data/771266/000115752319000584/a51953382ex99_1.htm
771497|ABM|2019-03-06|https://www.sec.gov/Archives/edgar/data/771497/000114420419012571/tv515615_ex99-1.htm
77159|PVAC|2019-02-27|https://www.sec.gov/Archives/edgar/data/77159/000119312519053035/d682469dex991.htm
771856|CSBR|2019-03-18|https://www.sec.gov/Archives/edgar/data/771856/000162828019003074/csbr8-k1312019exhibit991.htm
772406|CRUS|2019-01-30|https://www.sec.gov/Archives/edgar/data/772406/000115752319000179/a51932489ex99_1.htm
773141|MDC|2019-01-31|https://www.sec.gov/Archives/edgar/data/773141/000143774919001561/ex_133664.htm
77360|PNR|2019-01-29|https://www.sec.gov/Archives/edgar/data/77360/000007736019000003/a2018q4pressrelease.htm
773840|HON|2019-02-01|https://www.sec.gov/Archives/edgar/data/773840/000093041319000246/c92841_ex99.htm
774569|CLDB|2019-01-23|https://www.sec.gov/Archives/edgar/data/774569/000119312519014775/d693864dex991.htm
77476|PEP|2019-02-15|https://www.sec.gov/Archives/edgar/data/77476/000007747619000013/q420188-kxexhibit991.htm
775158|OSK|2019-01-30|https://www.sec.gov/Archives/edgar/data/775158/000077515819000005/q12019exhibit991.htm
775368|Y|2019-02-20|https://www.sec.gov/Archives/edgar/data/775368/000119312519045416/d667679dex991.htm
77543|TPC|2019-02-27|https://www.sec.gov/Archives/edgar/data/77543/000007754319000008/tpc-20190227xex99_1.htm
776867|WTM|2019-02-06|https://www.sec.gov/Archives/edgar/data/776867/000077686719000005/wtm4q18earningsrelease.htm
776901|INDB|2019-01-17|https://www.sec.gov/Archives/edgar/data/776901/000077690119000003/exhibit991-indb12x31x2018e.htm
778164|PEIX|2019-03-12|https://www.sec.gov/Archives/edgar/data/778164/000161577419003967/s116669_ex99-1.htm
7789|ASB|2019-01-24|https://www.sec.gov/Archives/edgar/data/7789/000000778919000003/asb12312018ex991.htm
778946|BXG|2019-02-22|https://www.sec.gov/Archives/edgar/data/778946/000077894619000012/bxg-20190222xex99_1.htm
779152|JKHY|2019-02-05|https://www.sec.gov/Archives/edgar/data/779152/000077915219000002/jkhy-20181231xexhibit99pre.htm
78003|PFE|2019-01-29|https://www.sec.gov/Archives/edgar/data/78003/000007800319000004/pfe-12312018xex99.htm
780571|ITRI|2019-02-27|https://www.sec.gov/Archives/edgar/data/780571/000115752319000474/a51947417ex99_1.htm
78100|EXC1|2019-02-08|https://www.sec.gov/Archives/edgar/data/78100/000162828019001096/exc20190208991.htm
78239|PVH|2019-03-27|https://www.sec.gov/Archives/edgar/data/78239/000007823919000007/ex99120184q8k.htm
783005|EMMS|2019-01-10|https://www.sec.gov/Archives/edgar/data/783005/000078300519000005/ex99101102019.htm
783325|WEC|2019-02-12|https://www.sec.gov/Archives/edgar/data/783325/000010781519000104/a2018wecearningsreleaseexh.htm
785161|EHC|2019-02-07|https://www.sec.gov/Archives/edgar/data/785161/000078516119000005/ehcearningsrelease123118.htm
785786|PLXS|2019-01-16|https://www.sec.gov/Archives/edgar/data/785786/000078578619000006/plxsf19q1earningsrelease-e.htm
785956|JJSF|2019-01-28|https://www.sec.gov/Archives/edgar/data/785956/000143774919001418/ex_133458.htm
78749|AGYS|2019-01-24|https://www.sec.gov/Archives/edgar/data/78749/000007874919000006/q3fy19results.htm
78814|PBI|2019-02-05|https://www.sec.gov/Archives/edgar/data/78814/000115752319000224/a51935512ex99_1.htm
788329|JOUT|2019-02-04|https://www.sec.gov/Archives/edgar/data/788329/000117184319000684/exh_991.htm
788784|PEG|2019-02-27|https://www.sec.gov/Archives/edgar/data/788784/000119312519052958/d710229dex991.htm
78890|BCO|2019-02-06|https://www.sec.gov/Archives/edgar/data/78890/000007889019000006/ex991q4201810-k.htm
788920|PDEX|2019-02-07|https://www.sec.gov/Archives/edgar/data/788920/000155335019000117/pdex_ex99z1.htm
789019|MSFT|2019-01-30|https://www.sec.gov/Archives/edgar/data/789019/000119312519022553/d699806dex991.htm
789460|INT|2019-02-21|https://www.sec.gov/Archives/edgar/data/789460/000162828019001672/a2018q48kex-991doc.htm
789570|MGM|2019-02-13|https://www.sec.gov/Archives/edgar/data/789570/000156459019002839/mgm-ex991_6.htm
789933|NC|2019-03-06|https://www.sec.gov/Archives/edgar/data/789933/000078993319000014/nc12312018earningsreleasee.htm
789933|NC|2019-03-06|https://www.sec.gov/Archives/edgar/data/789933/000078993319000015/dataschedule12312018ex99.htm
790051|CSL|2019-02-07|https://www.sec.gov/Archives/edgar/data/790051/000079005119000064/q418exhibit991-earningsrel.htm
790359|NBTB|2019-01-28|https://www.sec.gov/Archives/edgar/data/790359/000114036119001674/ex99_1.htm
790703|TECD|2019-03-07|https://www.sec.gov/Archives/edgar/data/790703/000079070319000005/earningsreleasefy19q4.htm
791908|XOMA|2019-03-07|https://www.sec.gov/Archives/edgar/data/791908/000119312519066298/d713782dex991.htm
791915|CY|2019-01-31|https://www.sec.gov/Archives/edgar/data/791915/000079191519000002/q418pressrelease8-k.htm
791963|OPY|2019-02-01|https://www.sec.gov/Archives/edgar/data/791963/000079196319000002/a20188-kq4pressrelease.htm
79282|BRO|2019-01-28|https://www.sec.gov/Archives/edgar/data/79282/000007928219000004/exhibit991-q418.htm
792966|FMAO|2019-02-13|https://www.sec.gov/Archives/edgar/data/792966/000156459019002858/fmao-ex99_6.htm
792977|AMAG|2019-02-07|https://www.sec.gov/Archives/edgar/data/792977/000079297719000012/ex991fy18.htm
792987|ASTE|2019-03-01|https://www.sec.gov/Archives/edgar/data/792987/000079298719000008/ex99-1.htm
793074|WERN|2019-02-06|https://www.sec.gov/Archives/edgar/data/793074/000079307419000004/wern-20181231xxex99.htm
793733|SKYW|2019-01-31|https://www.sec.gov/Archives/edgar/data/793733/000110465919004770/a19-3804_1ex99d1.htm
793952|HOG|2019-01-29|https://www.sec.gov/Archives/edgar/data/793952/000079395219000003/a8kq42018exhibit991.htm
794170|TOL|2019-02-26|https://www.sec.gov/Archives/edgar/data/794170/000079417019000011/tol-1312019x8kexh991.htm
794172|VIVO|2019-01-24|https://www.sec.gov/Archives/edgar/data/794172/000119312519015342/d569042dex991.htm
794367|M|2019-02-26|https://www.sec.gov/Archives/edgar/data/794367/000079436719000017/a4q-2018earnings.htm
794619|AMWD|2019-02-26|https://www.sec.gov/Archives/edgar/data/794619/000079461919000007/ex991201901318k.htm
795266|KBH|2019-01-09|https://www.sec.gov/Archives/edgar/data/795266/000079526619000002/exh991kbh-earningsrelease1.htm
795266|KBH|2019-03-26|https://www.sec.gov/Archives/edgar/data/795266/000079526619000025/exh991kbh-earningsrelease0.htm
795403|WTS|2019-02-07|https://www.sec.gov/Archives/edgar/data/795403/000110465919006353/a19-4025_1ex99d1.htm
796343|ADBE|2019-03-14|https://www.sec.gov/Archives/edgar/data/796343/000079634319000066/adbeex991q119.htm
796505|CLFD|2019-01-31|https://www.sec.gov/Archives/edgar/data/796505/000117184319000651/exh_991.htm
796534|NKSH|2019-01-31|https://www.sec.gov/Archives/edgar/data/796534/000143774919001606/ex_133694.htm
79732|POM3|2019-02-08|https://www.sec.gov/Archives/edgar/data/79732/000162828019001096/exc20190208991.htm
797468|OXY|2019-02-12|https://www.sec.gov/Archives/edgar/data/797468/000110465919007510/a19-3592_1ex99d1.htm
797721|VSAT|2019-02-07|https://www.sec.gov/Archives/edgar/data/797721/000119312519030857/d705286dex991.htm
798287|PTSI|2019-01-16|https://www.sec.gov/Archives/edgar/data/798287/000143774919000913/ex_133025.htm
798354|FISV|2019-02-07|https://www.sec.gov/Archives/edgar/data/798354/000079835419000002/fisv4q18earningsrelease.htm
79879|PPG|2019-01-17|https://www.sec.gov/Archives/edgar/data/79879/000007987919000004/exhibit991-4q2018earningsr.htm
798941|FCNCA|2019-01-30|https://www.sec.gov/Archives/edgar/data/798941/000079894119000006/earningsrelease-q42018.htm
798949|UNTCQ|2019-02-21|https://www.sec.gov/Archives/edgar/data/798949/000079894919000004/a4q18991pressrelease.htm
799165|DWSN|2019-02-28|https://www.sec.gov/Archives/edgar/data/799165/000110465919011269/a19-5513_1ex99d1.htm
799288|LE|2019-03-21|https://www.sec.gov/Archives/edgar/data/799288/000079928819000011/a20190201exhibit991earning.htm
799292|MHO|2019-02-05|https://www.sec.gov/Archives/edgar/data/799292/000079929219000002/exhibit9914thqtr18earingsp.htm
800240|ODP|2019-02-27|https://www.sec.gov/Archives/edgar/data/800240/000156459019004662/odp-ex991_6.htm
80035|PLPC|2019-03-08|https://www.sec.gov/Archives/edgar/data/80035/000114420419012852/tv515775_ex99-1.htm
800457|DGICA|2019-02-19|https://www.sec.gov/Archives/edgar/data/800457/000117184319001005/exh_991.htm
801337|WBS|2019-01-24|https://www.sec.gov/Archives/edgar/data/801337/000080133719000002/exhibit991earningsreleaseq.htm
80172|NPK|2019-02-15|https://www.sec.gov/Archives/edgar/data/80172/000008017219000002/npk-20190215xex99_1.htm
803164|COFS|2019-01-23|https://www.sec.gov/Archives/edgar/data/803164/000090572919000013/choiceex991_012319.htm
803649|EQC|2019-02-13|https://www.sec.gov/Archives/edgar/data/803649/000080364919000031/eqc123118ex991.htm
80420|POWL|2019-02-05|https://www.sec.gov/Archives/edgar/data/80420/000008042019000003/ex991-q219earningsrelease.htm
80424|PG|2019-01-23|https://www.sec.gov/Archives/edgar/data/80424/000008042419000008/fy1819q2ond8-kexhibit991.htm
804269|GM2|2019-02-06|https://www.sec.gov/Archives/edgar/data/804269/000080426919000006/december2018quarterearning.htm
804328|QCOM|2019-01-30|https://www.sec.gov/Archives/edgar/data/804328/000172894919000011/qcom123018erex991.htm
804753|CERN|2019-02-05|https://www.sec.gov/Archives/edgar/data/804753/000080475319000004/a991pressreleasedatedfebru.htm
805676|PRK|2019-01-28|https://www.sec.gov/Archives/edgar/data/805676/000080567619000010/exhibit991earningsrelease4.htm
805928|AXGN|2019-02-26|https://www.sec.gov/Archives/edgar/data/805928/000155837019001082/ex-99d1.htm
806172|SOTK|2019-01-14|https://www.sec.gov/Archives/edgar/data/806172/000117152019000037/ex99-1.htm
806279|CVLY|2019-01-17|https://www.sec.gov/Archives/edgar/data/806279/000089710119000043/a190095_ex99-1.htm
8063|ATRO|2019-02-21|https://www.sec.gov/Archives/edgar/data/8063/000000806319000005/ex99120181231-pr.htm
806517|PMD|2019-03-04|https://www.sec.gov/Archives/edgar/data/806517/000117184319001480/exh_991.htm
80661|PGR|2019-01-23|https://www.sec.gov/Archives/edgar/data/80661/000008066119000003/pgr20181231exhibit99earnin.htm
807863|MITK|2019-01-29|https://www.sec.gov/Archives/edgar/data/807863/000080786319000007/mitk-20181231xexx991.htm
807882|JACK|2019-02-20|https://www.sec.gov/Archives/edgar/data/807882/000115752319000391/a51943075_ex991.htm
808326|EMKR|2019-02-06|https://www.sec.gov/Archives/edgar/data/808326/000080832619000006/exhibit991-pressreleaseq1f.htm
808450|NAV|2019-03-08|https://www.sec.gov/Archives/edgar/data/808450/000080845019000078/earningspressrelease.htm
809248|TAST|2019-02-27|https://www.sec.gov/Archives/edgar/data/809248/000080924819000024/ex991q4-2018.htm
810136|PLAB|2019-02-21|https://www.sec.gov/Archives/edgar/data/810136/000114036119003592/ex99_1.htm
81018|XEL5|2019-01-31|https://www.sec.gov/Archives/edgar/data/81018/000007290319000003/xcelq42018earningsrelease.htm
81023|PNM1|2019-02-27|https://www.sec.gov/Archives/edgar/data/81023/000110842619000016/exhibit99102272019earnings.htm
81033|PEG1|2019-02-27|https://www.sec.gov/Archives/edgar/data/81033/000119312519052958/d710229dex991.htm
810509|NAVB|2019-03-07|https://www.sec.gov/Archives/edgar/data/810509/000143774919004334/ex_136942.htm
810958|CZNC|2019-01-17|https://www.sec.gov/Archives/edgar/data/810958/000114420419001974/tv511203_ex99-1.htm
811156|CMS|2019-01-31|https://www.sec.gov/Archives/edgar/data/811156/000110465919004619/a19-3785_1ex99d1.htm
811212|THMO|2019-03-25|https://www.sec.gov/Archives/edgar/data/811212/000143774919005613/ex_138844.htm
811240|BIOL|2019-03-05|https://www.sec.gov/Archives/edgar/data/811240/000156459019006262/biol-ex991_11.htm
811532|FUN|2019-02-13|https://www.sec.gov/Archives/edgar/data/811532/000081153219000035/cedarfair-exh991xq42018.htm
811589|FBNC|2019-01-23|https://www.sec.gov/Archives/edgar/data/811589/000117494719000037/ex99-1.htm
811596|KALU|2019-02-20|https://www.sec.gov/Archives/edgar/data/811596/000081159619000006/a20181231earningsrelease.htm
811641|ICCC|2019-02-13|https://www.sec.gov/Archives/edgar/data/811641/000121390019002347/f8k021319ex99-1_immucell.htm
811808|SMMF|2019-01-29|https://www.sec.gov/Archives/edgar/data/811808/000081180819000002/exhibit99earnings4thquarte.htm
811831|NBN|2019-01-28|https://www.sec.gov/Archives/edgar/data/811831/000143774919001434/ex_133498.htm
812011|MTN|2019-03-08|https://www.sec.gov/Archives/edgar/data/812011/000081201119000011/a20190131pressrelease.htm
812074|OI|2019-02-05|https://www.sec.gov/Archives/edgar/data/812074/000110465919005853/a19-4037_1ex99d1.htm
813298|DXLG|2019-03-22|https://www.sec.gov/Archives/edgar/data/813298/000156459019008895/dxlg-ex991_6.htm
81362|KWR|2019-02-28|https://www.sec.gov/Archives/edgar/data/81362/000114420419011184/tv515055_ex99-1.htm
813672|CDNS|2019-02-19|https://www.sec.gov/Archives/edgar/data/813672/000081367219000004/cdns2192019ex9901.htm
813762|IEP|2019-02-28|https://www.sec.gov/Archives/edgar/data/813762/000081376219000003/earningsreleaseq4-2018.htm
813828|VIAC|2019-02-14|https://www.sec.gov/Archives/edgar/data/813828/000081382819000003/cbs_ex99-123118.htm
814453|NWL|2019-02-15|https://www.sec.gov/Archives/edgar/data/814453/000119312519041662/d705921dex991.htm
814547|FICO|2019-01-30|https://www.sec.gov/Archives/edgar/data/814547/000114420419003771/tv512005_ex99-1.htm
814585|MBI|2019-02-28|https://www.sec.gov/Archives/edgar/data/814585/000115752319000493/a51948338ex99_1.htm
8146|ALOT|2019-03-14|https://www.sec.gov/Archives/edgar/data/8146/000119312519074045/d722600dex991.htm
815094|ABMD|2019-01-31|https://www.sec.gov/Archives/edgar/data/815094/000156459019001463/abmd-ex991_6.htm
815097|CCL|2019-03-26|https://www.sec.gov/Archives/edgar/data/815097/000081509719000008/a1q20198-k.htm
815556|FAST|2019-01-17|https://www.sec.gov/Archives/edgar/data/815556/000081555619000004/ex_991123118earningsrelease.htm
816761|TDC|2019-02-07|https://www.sec.gov/Archives/edgar/data/816761/000081676119000004/tdc123118exhibit991.htm
816956|CNMD|2019-01-22|https://www.sec.gov/Archives/edgar/data/816956/000119312519014115/d693934dex991.htm
817720|SYNA|2019-02-07|https://www.sec.gov/Archives/edgar/data/817720/000119312519030894/d639037dex991.htm
818033|HRTX|2019-02-22|https://www.sec.gov/Archives/edgar/data/818033/000119312519047774/d711590dex991.htm
818479|XRAY|2019-03-01|https://www.sec.gov/Archives/edgar/data/818479/000081847919000004/ex991-2018q410xk.htm
818686|TEVA|2019-02-13|https://www.sec.gov/Archives/edgar/data/818686/000115752319000320/a51939836ex99_1.htm
8192|ATE1|2019-02-08|https://www.sec.gov/Archives/edgar/data/8192/000162828019001096/exc20190208991.htm
819220|LABL|2019-02-11|https://www.sec.gov/Archives/edgar/data/819220/000119312519034094/d693201dex991.htm
819793|AIN|2019-02-11|https://www.sec.gov/Archives/edgar/data/819793/000115752319000289/a51938688ex99_1.htm
820027|AMP|2019-01-30|https://www.sec.gov/Archives/edgar/data/820027/000082002719000003/exhibit99112312018f.htm
82020|USLM|2019-01-31|https://www.sec.gov/Archives/edgar/data/82020/000155837019000320/uslm-20190131ex991656a1e.htm
820313|APH|2019-01-23|https://www.sec.gov/Archives/edgar/data/820313/000155837019000202/ex-99d1.htm
820318|IIVI|2019-01-31|https://www.sec.gov/Archives/edgar/data/820318/000117184319000624/exh_991.htm
821002|GIII|2019-03-21|https://www.sec.gov/Archives/edgar/data/821002/000155837019002333/ex-99d1.htm
821127|BPFH|2019-01-30|https://www.sec.gov/Archives/edgar/data/821127/000082112719000007/a2018q4ex991profthecompany.htm
821130|USM|2019-02-22|https://www.sec.gov/Archives/edgar/data/821130/000082113019000012/usmq420188-kex991.htm
821189|EOG|2019-02-26|https://www.sec.gov/Archives/edgar/data/821189/000082118919000008/exh99-1022619.htm
